機關名稱,OID,電話,地址,DN,,,,,,,,,
經濟部水利署第十河川局,2.16.886.101.20003.20007.20014.20015,02-89669870,新北市板橋區四川路2段橋頭1號,ou=第十河川局,ou=水利署,ou=經濟部,o=行政院,c=TW,,,,,
臺灣糖業股份有限公司,2.16.886.101.20003.20007.20015,06-3378888,臺南市東區生產路68號,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,,
臺灣糖業股份有限公司訓練中心,2.16.886.101.20003.20007.20015.20002,06-3378888,臺南市生產路56號,ou=訓練中心,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
臺灣糖業股份有限公司畜殖處屏東肉品部,2.16.886.101.20003.20007.20015.20005,(08)7627092,屏東市900復興路245號,ou=屏東肉品部,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
臺灣糖業股份有限公司研究所,2.16.886.101.20003.20007.20015.20009,06-2671911,臺南市生產路54號,ou=研究所,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
臺灣糖業股份有限公司虎尾糖廠,2.16.886.101.20003.20007.20015.20014,05-6321642,雲林縣虎尾鎮安慶里中山路2號,ou=虎尾糖廠,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
臺灣糖業股份有限公司善化糖廠,2.16.886.101.20003.20007.20015.20018,06-5819731,臺南縣善化鎮溪美里310號,ou=善化糖廠,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
臺灣糖業股份有限公司小港廠,2.16.886.101.20003.20007.20015.20020,07-8214161,高雄市小港區小港路133號,ou=小港廠,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
臺灣糖業股份有限公司高雄分公司,2.16.886.101.20003.20007.20015.20024,07-8214161,高雄市小港區小港路133號3樓,ou=高雄分公司,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
臺灣糖業股份有限公司量販事業部,2.16.886.101.20003.20007.20015.20031,06-3378421,台南縣仁德鄉田厝村文華路2段326號,ou=量販事業部,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
臺灣糖業股份有限公司量販事業部楠梓量販店,2.16.886.101.20003.20007.20015.20031.20001,07-3537853,高雄市楠梓區清豐里土庫一路60號,ou=楠梓量販店,ou=量販事業部,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
臺灣糖業股份有限公司量販事業部北港量販店,2.16.886.101.20003.20007.20015.20031.20002,05-7826495,雲林縣北港鎮華南路101號,ou=北港量販店,ou=量販事業部,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
臺灣糖業股份有限公司量販事業部屏東量販店,2.16.886.101.20003.20007.20015.20031.20003,08-7518399,屏東市台糖街3號,ou=屏東量販店,ou=量販事業部,ou=臺灣糖業股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
經濟部專業人員研究中心,2.16.886.101.20003.20007.20026,03-5724062,新竹市光復路2段3號,ou=專業人員研究中心,ou=經濟部,o=行政院,c=TW,,,,,,
交通部,2.16.886.101.20003.20008,02-23492900,台北市仁愛路1段50號,ou=交通部,o=行政院,c=TW,,,,,,,
交通部臺灣區國道高速公路局,2.16.886.101.20003.20008.20002,02-29096141-2618,新北市泰山區黎明里半山雅70號,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,,
交通部臺灣區國道高速公路局北區工程處,2.16.886.101.20003.20008.20002.20001,02-27936555-2602,台北市內湖區成功路2段193巷12號,ou=北區工程處,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道高速公路局中區工程處,2.16.886.101.20003.20008.20002.20002,04-22529181,台中市台中港路3段39號,ou=中區工程處,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道高速公路局南區工程處,2.16.886.101.20003.20008.20002.20003,06-2363201,台南市裕農路991號,ou=南區工程處,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道高速公路局拓建工程處,2.16.886.101.20003.20008.20002.20004,02-27956956,臺北市內湖區成功路2段193巷12號6樓,ou=拓建工程處,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道高速公路局造橋收費站,2.16.886.101.20003.20008.20002.20008,037-563210,苗栗縣造橋鄉造橋村雙鵝山11號,ou=造橋收費站,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道高速公路局后里收費站,2.16.886.101.20003.20008.20002.20009,04-25563401,台中縣后里鄉舊社村三線路7-2號,ou=后里收費站,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道高速公路局斗南收費站,2.16.886.101.20003.20008.20002.20011,05-5912119,雲林縣大埤鄉尚義村頂巷80號,ou=斗南收費站,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道高速公路局龍潭收費站,2.16.886.101.20003.20008.20002.20016,03-4718598,桃園縣龍潭鄉高源村12鄰大庄8號,ou=龍潭收費站,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道高速公路局後龍收費站,2.16.886.101.20003.20008.20002.20019,037-651106,苗栗縣造橋鄉龍昇村4鄰9車籠42之16號,ou=後龍收費站,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道高速公路局白河收費站,2.16.886.101.20003.20008.20002.20021,06-6853342,台南縣白河鎮崁頭里崁子頭65-29號,ou=白河收費站,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道高速公路局善化收費站,2.16.886.101.20003.20008.20002.20022,06-5853584,台南縣善化鎮嘉南里2鄰茄拔510號,ou=善化收費站,ou=臺灣區國道高速公路局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局,2.16.886.101.20003.20008.20003,02-23496280,臺北市松山區敦化北路340號,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,,
交通部民用航空局臺北國際航空站,2.16.886.101.20003.20008.20003.20002,02-87703465,台北市敦化北路340之9號,ou=臺北國際航空站,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局高雄國際航空站,2.16.886.101.20003.20008.20003.20003,07-8057603,高雄市小港區中山四路2號,ou=高雄國際航空站,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局花蓮航空站,2.16.886.101.20003.20008.20003.20004,03-8210700,花蓮縣新城鄉嘉里村嘉里路機場1號,ou=花蓮航空站,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局臺東航空站,2.16.886.101.20003.20008.20003.20005,089-361111,台東市民航路1100號,ou=臺東航空站,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局馬公航空站,2.16.886.101.20003.20008.20003.20006,06-9228188,澎湖縣湖西鄉隘門村126之5號,ou=馬公航空站,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局金門航空站,2.16.886.101.20003.20008.20003.20007,082-322380,金門縣金湖鎮尚義機場2號,ou=金門航空站,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局臺南航空站,2.16.886.101.20003.20008.20003.20008,06-2601185,臺南市南區機場路775號,ou=臺南航空站,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局臺中航空站,2.16.886.101.20003.20008.20003.20009,04-26244125,臺中市沙鹿區中航路1段168號,ou=臺中航空站,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局嘉義航空站,2.16.886.101.20003.20008.20003.20010,05-2867886,嘉義縣水上鄉榮典路1號,ou=嘉義航空站,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局飛航服務總臺,2.16.886.101.20003.20008.20003.20019,02-87702129,台北市濱江街362號,ou=飛航服務總臺,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部民用航空局民航人員訓練所,2.16.886.101.20003.20008.20003.20020,02-87702633,台北市濱江街362號,ou=民航人員訓練所,ou=民用航空局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局,2.16.886.101.20003.20008.20004,02-23491000,台北市公園路64號,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,,
交通部中央氣象局地震測報中心,2.16.886.101.20003.20008.20004.20001,02-23491177,台北市公園路64號,ou=地震測報中心,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局氣象預報中心,2.16.886.101.20003.20008.20004.20002,02-23491234,台北市公園路64號,ou=氣象預報中心,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局氣象衛星中心,2.16.886.101.20003.20008.20004.20003,02-23491240,台北市公園路64號,ou=氣象衛星中心,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局氣象資訊中心,2.16.886.101.20003.20008.20004.20004,02-23491284,台北市公園路64號,ou=氣象資訊中心,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局氣象儀器檢校中心,2.16.886.101.20003.20008.20004.20005,02-2122251-3-,新北市新店區莒光路29號,ou=氣象儀器檢校中心,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局海象測報中心,2.16.886.101.20003.20008.20004.20006,02-23491194,臺北市公園路64號,ou=海象測報中心,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局臺灣南區氣象中心,2.16.886.101.20003.20008.20004.20007,06-2539837,臺南縣永康市正南五街520巷88號,ou=臺灣南區氣象中心,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局花蓮氣象雷達站,2.16.886.101.20003.20008.20004.20008,03-8223101,花蓮市海岸路15號之1,ou=花蓮氣象雷達站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局臺北氣象站,2.16.886.101.20003.20008.20004.20009,02-29683884,新北市板橋區大觀路2段265巷62號,ou=臺北氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局天文站,2.16.886.101.20003.20008.20004.20010,02-23491098,臺北市公園路64號,ou=天文站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局五分山氣象雷達站,2.16.886.101.20003.20008.20004.20012,02-24958446,新北市瑞芳區八分寮路50號,ou=五分山氣象雷達站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局墾丁氣象雷達站,2.16.886.101.20003.20008.20004.20013,08-8851870,屏東縣恆春鎮鑾里燈塔路51巷33號,ou=墾丁氣象雷達站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局新竹氣象站,2.16.886.101.20003.20008.20004.20014,03-5512153,新竹縣竹北市光明五街60號,ou=新竹氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局臺中氣象站,2.16.886.101.20003.20008.20004.20015,04-22222505,臺中市精武路295號,ou=臺中氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局梧棲氣象站,2.16.886.101.20003.20008.20004.20016,04-26562481,臺中縣梧棲鎮中棲路3段2號6樓,ou=梧棲氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局嘉義氣象站,2.16.886.101.20003.20008.20004.20017,05-2320143,嘉義市北湖里海口寮路56號,ou=嘉義氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局高雄氣象站,2.16.886.101.20003.20008.20004.20018,07-8213373,高雄市前鎮區漁港南二路4號,ou=高雄氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局竹子湖氣象站,2.16.886.101.20003.20008.20004.20019,02-28616030,台北市陽明山竹子湖路2號,ou=竹子湖氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局宜蘭氣象站,2.16.886.101.20003.20008.20004.20020,03-9322054,宜蘭市力行街3號,ou=宜蘭氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局恆春氣象站,2.16.886.101.20003.20008.20004.20021,08-8892037,屏東縣恆春鎮天文路50號,ou=恆春氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局基隆氣象站,2.16.886.101.20003.20008.20004.20022,02-24224240,基隆市港西街6號海港大樓6樓,ou=基隆氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局臺東氣象站,2.16.886.101.20003.20008.20004.20023,089-322139,台東市大同路106號,ou=臺東氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局澎湖氣象站,2.16.886.101.20003.20008.20004.20024,06-9272018,澎湖縣馬公市新興路2號,ou=澎湖氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局鞍部氣象站,2.16.886.101.20003.20008.20004.20025,02-28611533,台北市陽明山竹子湖路111號,ou=鞍部氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局蘇澳氣象站,2.16.886.101.20003.20008.20004.20026,03-9964654,宜蘭縣蘇澳港區路1號6樓,ou=蘇澳氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局日月潭氣象站,2.16.886.101.20003.20008.20004.20027,049-2855148,南投縣魚池鄉日月潭中山路270巷14號,ou=日月潭氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局阿里山氣象站,2.16.886.101.20003.20008.20004.20029,05-2679980,嘉義縣阿里山鄉南阿里27號,ou=阿里山氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局玉山氣象站,2.16.886.101.20003.20008.20004.20030,05-2679728,嘉義縣阿里山鄉東阿里山113號,ou=玉山氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局大武氣象站,2.16.886.101.20003.20008.20004.20031,089-791005,臺東縣大武鄉大武街115號,ou=大武氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局蘭嶼氣象站,2.16.886.101.20003.20008.20004.20032,089-732587,臺東縣蘭嶼鄉紅頭村2號,ou=蘭嶼氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局東吉島氣象站,2.16.886.101.20003.20008.20004.20033,06-9991103,澎湖縣望安鄉東吉村156號,ou=東吉島氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部中央氣象局彭佳嶼氣象站,2.16.886.101.20003.20008.20004.20034,090-252481,宜蘭市力行街3號（宜蘭氣象站轉）,ou=彭佳嶼氣象站,ou=中央氣象局,ou=交通部,o=行政院,c=TW,,,,,
交通部觀光局,2.16.886.101.20003.20008.20005,02-23491500,台北市忠孝東路4段290號9樓,ou=觀光局,ou=交通部,o=行政院,c=TW,,,,,,
交通部觀光局東部海岸國家風景區管理處,2.16.886.101.20003.20008.20005.20002,089-841520-1700,台東縣成功鎮信義里新村路25號,ou=東部海岸國家風景區管理處,ou=觀光局,ou=交通部,o=行政院,c=TW,,,,,
交通部觀光局澎湖國家風景區管理處,2.16.886.101.20003.20008.20005.20003,06-9216521,澎湖縣馬公市光華里1鄰光華171號,ou=澎湖國家風景區管理處,ou=觀光局,ou=交通部,o=行政院,c=TW,,,,,
交通部觀光局花東縱谷國家風景區管理處,2.16.886.101.20003.20008.20005.20004,03-8875306,花蓮縣瑞穗鄉鶴岡村興鶴路2段168號,ou=花東縱谷國家風景區管理處,ou=觀光局,ou=交通部,o=行政院,c=TW,,,,,
交通部觀光局大鵬灣國家風景區管理處,2.16.886.101.20003.20008.20005.20005,08-8338100-171,屏東縣東港鎮大潭路169號,ou=大鵬灣國家風景區管理處,ou=觀光局,ou=交通部,o=行政院,c=TW,,,,,
交通部觀光局馬祖國家風景區管理處,2.16.886.101.20003.20008.20005.20006,0836-25630,連江縣南竿鄉仁愛村95之1號,ou=馬祖國家風景區管理處,ou=觀光局,ou=交通部,o=行政院,c=TW,,,,,
交通部觀光局日月潭國家風景區管理處,2.16.886.101.20003.20008.20005.20007,049-2855668,南投縣魚池鄉水社村中山路599號,ou=日月潭國家風景區管理處,ou=觀光局,ou=交通部,o=行政院,c=TW,,,,,
交通部觀光局阿里山國家風景區管理處,2.16.886.101.20003.20008.20005.20009,05-2593900,嘉義縣番路鄉觸口村觸口3-16號,ou=阿里山國家風景區管理處,ou=觀光局,ou=交通部,o=行政院,c=TW,,,,,
交通部觀光局茂林國家風景區管理處,2.16.886.101.20003.20008.20005.20010,08-7992221,屏東縣3地門鄉賽嘉村賽嘉巷120號,ou=茂林國家風景區管理處,ou=觀光局,ou=交通部,o=行政院,c=TW,,,,,
交通部觀光局北海岸及觀音山國家風景區管理處,2.16.886.101.20003.20008.20005.20011,02-86355100-141,新北市石門區德茂里下員坑33之6號,ou=北海岸及觀音山國家風景區管理處,ou=觀光局,ou=交通部,o=行政院,c=TW,,,,,
交通部鐵路改建工程局,2.16.886.101.20003.20008.20006,02-89691900,新北市板橋區縣民大道2段7號20樓,ou=鐵路改建工程局,ou=交通部,o=行政院,c=TW,,,,,,
交通部鐵路改建工程局東部工程處,2.16.886.101.20003.20008.20006.20001,03-9389115,宜蘭市林森路25號,ou=東部工程處,ou=鐵路改建工程局,ou=交通部,o=行政院,c=TW,,,,,
交通部運輸研究所,2.16.886.101.20003.20008.20007,02-23496789,台北市敦化北路240號,ou=運輸研究所,ou=交通部,o=行政院,c=TW,,,,,,
交通部臺灣區國道新建工程局,2.16.886.101.20003.20008.20008,02-27078808,台北市和平東路3段1巷1號5樓,ou=臺灣區國道新建工程局,ou=交通部,o=行政院,c=TW,,,,,,
交通部臺灣區國道新建工程局第一區工程處,2.16.886.101.20003.20008.20008.20001,02-29160771,新北市新店區北新路1段45巷5號6樓,ou=第一區工程處,ou=臺灣區國道新建工程局,ou=交通部,o=行政院,c=TW,,,,,
交通部臺灣區國道新建工程局第二區工程處,2.16.886.101.20003.20008.20008.20002,04-7615268,彰化縣彰化市彰鹿路176號,ou=第二區工程處,ou=臺灣區國道新建工程局,ou=交通部,o=行政院,c=TW,,,,,
交通部高速鐵路工程局,2.16.886.101.20003.20008.20010,02-80723333,新北市板橋區縣民大道2段7號9樓,ou=高速鐵路工程局,ou=交通部,o=行政院,c=TW,,,,,,
交通部公路總局,2.16.886.101.20003.20008.20011,02-23070123,台北市萬華區東園街65號 ,ou=公路總局,ou=交通部,o=行政院,c=TW,,,,,,
交通部公路總局第一區養護工程處,2.16.886.101.20003.20008.20011.20001,02-86875111,新北市樹林區中正路212號,ou=第一區養護工程處,ou=公路總局,ou=交通部,o=行政院,c=TW,,,,,
